event_id,member_id,event_type,event_timestamp,enrollment_date,points_earned,transaction_amount,accrual_reason,accrual_category,accrual_multiplier,points_redeemed,redemption_value,redemption_type,tier_status,tier_qualified_date,referred_by_member_id,referral_bonus_amount,ip_address,device_fingerprint,geo_country,geo_city,welcome_bonus_points,fraud_label,signal_embedded
EVT-00000127,MBR-000900,accrual,2023-01-11 03:21:00,2021-03-13,127.0,10.75,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,126.155.200.145,DEV-898026,US,Phoenix,0.0,clean,
EVT-00000128,MBR-000391,redemption,2024-07-29 15:04:00,2020-10-27,0.0,0.0,,,1.0,2343.0,23.43,gift_card,Silver,,,0.0,208.11.73.131,DEV-630468,US,Phoenix,0.0,clean,
EVT-00000129,MBR-000322,accrual,2023-07-20 03:58:00,2021-12-19,194.0,16.45,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,148.140.30.88,DEV-305801,US,New York,0.0,clean,
EVT-00000130,MBR-000270,accrual,2023-11-19 01:06:00,2022-03-16,343.0,42.46,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,35.165.110.224,DEV-757033,US,Atlanta,0.0,clean,
EVT-00000131,MBR-000315,accrual,2024-11-13 20:47:00,2022-07-22,393.0,36.17,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,47.177.152.212,DEV-925582,US,Phoenix,0.0,clean,
EVT-00000132,MBR-000499,accrual,2024-10-16 12:20:00,2022-07-22,167.0,17.94,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,173.255.205.107,DEV-972174,US,Seattle,0.0,clean,
EVT-00000133,MBR-CR000,accrual,2023-11-17 08:33:00,2022-06-01,145.0,11.13,purchase,Entertainment,1.0,202.0,3.95,travel,Gold,,,0.0,241.171.71.125,DEV-661463,US,Miami,0.0,clean,
EVT-00000134,MBR-000025,accrual,2024-01-04 08:28:00,2020-10-04,333.0,30.45,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,55.124.233.176,DEV-823980,US,Houston,0.0,clean,
EVT-00000135,MBR-000279,accrual,2023-12-09 20:43:00,2020-03-12,304.0,26.0,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,133.120.138.83,DEV-550569,US,Los Angeles,0.0,clean,
EVT-00000136,MBR-TG001,accrual,2023-12-10 00:00:00,2023-01-01,2854.0,497.77,purchase,Online,1.0,0.0,0.0,,Gold,2023-12-31,,0.0,78.181.84.22,DEV-887664,US,Dallas,0.0,fraud,tier_gaming
EVT-00000137,MBR-000575,redemption,2023-04-03 13:37:00,2020-08-13,0.0,0.0,,,1.0,716.0,7.16,travel,Silver,,,0.0,127.163.205.56,DEV-819927,US,Atlanta,0.0,clean,
EVT-00000138,MBR-000842,accrual,2023-03-28 21:48:00,2021-06-01,159.0,15.35,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,251.148.156.210,DEV-988287,US,Boston,0.0,clean,
EVT-00000139,MBR-000710,redemption,2023-02-01 21:37:00,2021-08-04,0.0,0.0,,,1.0,1206.0,12.06,gift_card,Bronze,,,0.0,236.254.126.187,DEV-261755,US,Chicago,0.0,clean,
EVT-00000140,MBR-000260,accrual,2024-11-21 22:48:00,2021-02-06,426.0,43.36,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,117.65.34.254,DEV-178127,US,Boston,0.0,clean,
EVT-00000141,MBR-000423,redemption,2023-06-09 23:54:00,2022-04-11,0.0,0.0,,,1.0,672.0,6.72,gift_card,Silver,,,0.0,143.233.7.99,DEV-286616,US,Chicago,0.0,clean,
EVT-00000142,MBR-000642,accrual,2023-05-25 21:02:00,2022-06-10,347.0,41.83,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,150.147.60.21,DEV-688688,US,Atlanta,0.0,clean,
EVT-00000143,MBR-000800,accrual,2024-12-06 21:50:00,2021-02-10,93.0,8.82,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,123.175.76.227,DEV-944759,US,Chicago,0.0,clean,
EVT-00000144,MBR-000351,accrual,2023-08-09 20:13:00,2021-11-13,168.0,15.32,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,85.34.152.65,DEV-978328,US,Seattle,0.0,clean,
EVT-00000145,MBR-000740,accrual,2023-03-31 12:59:00,2021-02-13,51.0,5.64,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,198.62.139.99,DEV-175197,US,Denver,0.0,clean,
EVT-00000146,MBR-000461,redemption,2024-11-05 01:43:00,2022-03-28,0.0,0.0,,,1.0,2623.0,26.23,cashback,Silver,,,0.0,130.54.168.67,DEV-973180,US,Seattle,0.0,clean,
EVT-00000147,MBR-000723,redemption,2024-10-16 15:43:00,2020-11-14,0.0,0.0,,,1.0,2857.0,28.57,gift_card,Bronze,,,0.0,157.99.0.185,DEV-232654,US,Seattle,0.0,clean,
EVT-00000148,MBR-000698,accrual,2024-10-17 04:28:00,2022-07-12,321.0,35.97,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,171.145.142.115,DEV-235308,US,Miami,0.0,clean,
EVT-00000149,MBR-000962,accrual,2024-05-08 19:18:00,2021-04-26,280.0,24.16,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,18.175.4.118,DEV-812213,US,Atlanta,0.0,clean,
EVT-00000150,MBR-000313,accrual,2023-06-30 06:00:00,2021-11-21,81.0,9.94,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,25.155.239.241,DEV-389236,US,Phoenix,0.0,clean,
EVT-00000151,MBR-000003,accrual,2023-01-25 05:59:00,2021-03-23,209.0,23.37,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,202.165.30.90,DEV-975996,US,Seattle,0.0,clean,
EVT-00000152,MBR-000304,redemption,2024-06-28 15:10:00,2022-06-18,0.0,0.0,,,1.0,1813.0,18.13,gift_card,Bronze,,,0.0,82.123.190.47,DEV-442957,US,Chicago,0.0,clean,
EVT-00000153,MBR-000218,accrual,2023-07-29 13:58:00,2020-06-23,344.0,42.94,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,86.213.14.199,DEV-311006,US,Phoenix,0.0,clean,
EVT-00000154,MBR-000877,accrual,2023-09-05 20:17:00,2022-02-10,99.0,8.5,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,82.220.93.95,DEV-970176,US,Chicago,0.0,clean,
EVT-00000155,MBR-000306,accrual,2024-08-03 16:18:00,2022-05-29,207.0,24.34,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,59.225.28.228,DEV-432917,US,New York,0.0,clean,
EVT-00000156,MBR-000289,accrual,2023-08-16 01:15:00,2020-10-10,357.0,35.83,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,150.248.118.66,DEV-412804,US,Houston,0.0,clean,
EVT-00000157,MBR-000009,redemption,2024-07-31 09:58:00,2021-03-31,0.0,0.0,,,1.0,1770.0,17.7,gift_card,Silver,,,0.0,11.72.188.104,DEV-899376,US,Los Angeles,0.0,clean,
EVT-00000158,MBR-000500,accrual,2023-03-21 23:55:00,2022-08-20,155.0,14.81,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,132.0.130.78,DEV-497671,US,Chicago,0.0,clean,
EVT-00000159,MBR-000838,redemption,2024-02-25 02:53:00,2022-04-11,0.0,0.0,,,1.0,1662.0,16.62,merchandise,Silver,,,0.0,46.85.119.57,DEV-739767,US,Denver,0.0,clean,
EVT-00000160,MBR-000755,accrual,2023-01-12 00:17:00,2022-01-19,272.0,32.28,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,40.66.137.180,DEV-747295,US,Denver,0.0,clean,
EVT-00000161,MBR-000469,accrual,2023-07-02 04:58:00,2021-07-14,187.0,17.35,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,194.168.131.204,DEV-344214,US,Chicago,0.0,clean,
EVT-00000162,MBR-000048,accrual,2023-05-27 04:58:00,2021-12-09,183.0,21.41,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,236.117.226.253,DEV-922635,US,Chicago,0.0,clean,
EVT-00000163,MBR-000568,accrual,2023-01-31 08:03:00,2022-03-08,124.0,11.21,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,190.240.43.27,DEV-513939,US,New York,0.0,clean,
EVT-00000164,MBR-000472,accrual,2023-11-12 02:10:00,2022-02-16,182.0,18.23,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,40.29.15.107,DEV-495270,US,New York,0.0,clean,
EVT-00000165,MBR-000580,accrual,2023-01-25 12:09:00,2020-07-12,217.0,21.76,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,215.191.195.67,DEV-759912,US,Atlanta,0.0,clean,
EVT-00000166,MBR-000943,accrual,2023-12-26 11:49:00,2021-06-13,55.0,5.47,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,60.201.26.231,DEV-495573,US,Denver,0.0,clean,
EVT-00000167,MBR-000260,accrual,2024-07-06 21:02:00,2021-02-06,318.0,28.23,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,218.131.122.182,DEV-758830,US,Atlanta,0.0,clean,
EVT-00000168,MBR-000559,accrual,2023-09-03 08:58:00,2020-08-14,219.0,27.32,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,144.29.128.63,DEV-601076,US,Los Angeles,0.0,clean,
EVT-00000169,MBR-000505,accrual,2023-01-03 14:00:00,2021-08-02,325.0,33.69,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,26.20.1.163,DEV-695508,US,New York,0.0,clean,
EVT-00000170,MBR-000466,redemption,2023-08-15 13:47:00,2022-07-22,0.0,0.0,,,1.0,2562.0,25.62,merchandise,Silver,,,0.0,173.243.110.73,DEV-409757,US,New York,0.0,clean,
EVT-00000171,MBR-000815,accrual,2023-12-09 09:21:00,2020-04-08,197.0,21.31,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,32.236.119.33,DEV-807278,US,Denver,0.0,clean,
EVT-00000172,MBR-000870,accrual,2024-03-02 22:50:00,2022-06-13,285.0,28.14,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,152.22.67.4,DEV-629561,US,Seattle,0.0,clean,
EVT-00000173,MBR-000892,redemption,2024-11-24 09:39:00,2022-05-13,0.0,0.0,,,1.0,1048.0,10.48,cashback,Bronze,,,0.0,216.150.118.129,DEV-662780,US,Houston,0.0,clean,
EVT-00000174,MBR-000716,accrual,2024-06-24 19:36:00,2022-04-10,251.0,24.03,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,92.137.241.144,DEV-625559,US,Chicago,0.0,clean,
EVT-00000175,MBR-000812,redemption,2023-05-25 16:54:00,2020-07-18,0.0,0.0,,,1.0,2282.0,22.82,travel,Bronze,,,0.0,175.22.46.107,DEV-812565,US,Seattle,0.0,clean,
EVT-00000176,MBR-000862,accrual,2023-03-03 12:58:00,2020-10-12,363.0,41.81,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,73.83.58.27,DEV-375656,US,Phoenix,0.0,clean,
EVT-00000177,MBR-000295,accrual,2024-06-13 03:29:00,2020-01-14,244.0,22.54,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,16.13.226.81,DEV-795999,US,Miami,0.0,clean,
EVT-00000178,MBR-000937,accrual,2023-04-24 12:35:00,2022-10-29,336.0,35.42,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,86.225.120.64,DEV-237033,US,Phoenix,0.0,clean,
EVT-00000179,MBR-000296,redemption,2023-10-23 03:06:00,2021-07-25,0.0,0.0,,,1.0,1414.0,14.14,statement_credit,Silver,,,0.0,67.93.53.149,DEV-526394,US,Phoenix,0.0,clean,
EVT-00000180,MBR-000046,accrual,2023-04-18 02:35:00,2022-08-13,404.0,44.07,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,101.197.151.157,DEV-996345,US,Miami,0.0,clean,
EVT-00000181,MBR-000202,accrual,2023-10-24 03:43:00,2022-01-12,251.0,26.26,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,24.152.154.33,DEV-313892,US,Houston,0.0,clean,
EVT-00000182,MBR-000266,accrual,2024-08-23 23:29:00,2021-01-03,223.0,19.69,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,79.119.100.67,DEV-842323,US,Houston,0.0,clean,
EVT-00000183,MBR-000578,accrual,2023-04-18 20:01:00,2020-11-27,490.0,44.16,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,242.17.91.143,DEV-828368,US,New York,0.0,clean,
EVT-00000184,MBR-000944,accrual,2024-10-10 06:05:00,2020-10-29,372.0,34.1,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,7.50.35.14,DEV-705436,US,Boston,0.0,clean,
EVT-00000185,MBR-RC000,redemption,2023-02-18 12:41:00,2023-01-01,0.0,0.0,,,1.0,2000.0,20.0,gift_card,Silver,,,0.0,125.181.170.71,DEV-495034,US,Boston,0.0,fraud,return_reaccrue_cycling
EVT-00000186,MBR-000341,accrual,2024-12-23 23:26:00,2022-05-07,122.0,14.7,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,20.167.18.131,DEV-507315,US,Atlanta,0.0,clean,
EVT-00000187,MBR-000300,accrual,2024-07-29 07:15:00,2021-03-29,157.0,14.08,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,253.5.36.212,DEV-404008,US,Boston,0.0,clean,
EVT-00000188,MBR-000007,redemption,2023-02-05 20:03:00,2020-05-04,0.0,0.0,,,1.0,2065.0,20.65,statement_credit,Bronze,,,0.0,141.150.192.236,DEV-913460,US,Seattle,0.0,clean,
EVT-00000189,MBR-PF003,accrual,2023-03-20 18:12:00,2023-01-15,27293.0,272.93,bonus,Online,10.0,0.0,0.0,,Gold,,,0.0,158.44.190.167,DEV-433702,US,New York,0.0,fraud,point_farming
EVT-00000190,MBR-000457,accrual,2023-08-18 02:29:00,2021-10-30,419.0,48.59,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,139.106.247.139,DEV-837347,US,Miami,0.0,clean,
EVT-00000191,MBR-000062,accrual,2024-10-03 20:14:00,2021-08-31,188.0,17.11,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,154.34.75.136,DEV-638321,US,Houston,0.0,clean,
EVT-00000192,MBR-000869,accrual,2024-08-03 04:38:00,2020-06-08,226.0,24.82,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,83.114.11.52,DEV-670351,US,Houston,0.0,clean,
EVT-00000193,MBR-000238,accrual,2024-05-18 11:08:00,2022-03-10,83.0,8.7,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,77.97.249.46,DEV-361579,US,New York,0.0,clean,
EVT-00000194,MBR-000558,accrual,2024-04-17 04:22:00,2022-07-25,232.0,20.85,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,208.101.33.68,DEV-757809,US,Boston,0.0,clean,
EVT-00000195,MBR-000409,accrual,2023-02-17 15:49:00,2021-02-15,277.0,25.53,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,232.80.249.168,DEV-549855,US,Seattle,0.0,clean,
EVT-00000196,MBR-000475,accrual,2023-03-13 03:10:00,2022-01-02,447.0,37.33,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,15.199.75.125,DEV-707855,US,Los Angeles,0.0,clean,
EVT-00000197,MBR-000736,accrual,2023-04-20 09:24:00,2022-11-16,253.0,21.46,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,98.214.43.16,DEV-486909,US,Houston,0.0,clean,
EVT-00000198,MBR-000328,accrual,2023-05-04 03:29:00,2022-09-23,255.0,29.47,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,117.215.215.7,DEV-579024,US,Denver,0.0,clean,
EVT-00000199,MBR-000419,accrual,2023-12-20 02:43:00,2020-08-08,261.0,32.41,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,181.50.209.33,DEV-282894,US,New York,0.0,clean,
EVT-00000200,MBR-000496,accrual,2023-11-08 20:51:00,2020-06-07,163.0,19.21,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,190.210.120.160,DEV-758695,US,Los Angeles,0.0,clean,
EVT-00000201,MBR-000398,accrual,2024-05-04 00:43:00,2022-03-02,116.0,12.99,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,15.147.217.117,DEV-307883,US,Atlanta,0.0,clean,
EVT-00000202,MBR-000361,redemption,2024-01-12 19:51:00,2021-03-16,0.0,0.0,,,1.0,2730.0,27.3,statement_credit,Bronze,,,0.0,237.235.252.78,DEV-687429,US,Miami,0.0,clean,
EVT-00000203,MBR-000004,redemption,2023-08-25 18:16:00,2022-08-19,0.0,0.0,,,1.0,1640.0,16.4,cashback,Silver,,,0.0,22.95.147.187,DEV-679692,US,Los Angeles,0.0,clean,
EVT-00000204,MBR-000111,accrual,2023-11-07 23:00:00,2021-09-07,222.0,26.05,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,128.5.3.152,DEV-122244,US,Seattle,0.0,clean,
EVT-00000205,MBR-000316,redemption,2024-01-07 01:25:00,2020-06-26,0.0,0.0,,,1.0,1028.0,10.28,statement_credit,Silver,,,0.0,108.200.209.153,DEV-476113,US,Houston,0.0,clean,
EVT-00000206,MBR-000179,accrual,2024-10-06 02:17:00,2021-08-21,127.0,11.74,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,89.235.80.55,DEV-404978,US,New York,0.0,clean,
EVT-00000207,MBR-000705,accrual,2024-10-27 16:31:00,2020-12-25,185.0,15.45,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,25.12.6.69,DEV-970032,US,Phoenix,0.0,clean,
EVT-00000208,MBR-000934,accrual,2023-09-11 01:25:00,2020-03-18,397.0,38.07,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,84.144.184.136,DEV-216874,US,Los Angeles,0.0,clean,
EVT-00000209,MBR-000654,accrual,2023-04-29 15:38:00,2022-07-18,494.0,41.27,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,30.81.23.10,DEV-676523,US,Atlanta,0.0,clean,
EVT-00000210,MBR-PF000,accrual,2024-07-24 06:25:00,2023-01-15,18928.0,378.55,bonus,Online,5.0,0.0,0.0,,Gold,,,0.0,202.157.169.87,DEV-775557,US,New York,0.0,fraud,point_farming
EVT-00000211,MBR-000415,accrual,2024-01-19 14:11:00,2020-12-19,434.0,42.52,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,111.6.214.248,DEV-217395,US,Phoenix,0.0,clean,
EVT-00000212,MBR-000223,accrual,2023-03-30 14:03:00,2020-01-09,140.0,16.63,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,2.183.6.24,DEV-705313,US,Phoenix,0.0,clean,
EVT-00000213,MBR-000487,accrual,2024-08-18 05:00:00,2020-05-18,319.0,33.22,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,112.242.244.186,DEV-799333,US,Seattle,0.0,clean,
EVT-00000214,MBR-000799,accrual,2024-12-27 11:24:00,2022-05-01,411.0,42.27,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,29.116.201.29,DEV-793307,US,Phoenix,0.0,clean,
EVT-00000215,MBR-000400,accrual,2024-02-14 21:26:00,2020-02-11,490.0,54.68,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,121.163.43.245,DEV-724403,US,New York,0.0,clean,
EVT-00000216,MBR-000081,accrual,2023-04-07 18:08:00,2022-07-01,292.0,24.34,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,161.219.79.174,DEV-321728,US,Chicago,0.0,clean,
EVT-00000217,MBR-000872,accrual,2023-12-05 12:16:00,2022-01-18,477.0,52.35,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,186.139.96.138,DEV-789333,US,Atlanta,0.0,clean,
EVT-00000218,MBR-000831,accrual,2023-10-13 23:12:00,2020-01-25,292.0,30.0,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,114.19.106.246,DEV-498891,US,Denver,0.0,clean,
EVT-00000219,MBR-000767,redemption,2023-05-31 01:56:00,2020-10-02,0.0,0.0,,,1.0,1963.0,19.63,cashback,Bronze,,,0.0,10.214.147.182,DEV-485364,US,Houston,0.0,clean,
EVT-00000220,MBR-000797,redemption,2023-12-01 19:56:00,2021-10-11,0.0,0.0,,,1.0,2400.0,24.0,statement_credit,Bronze,,,0.0,111.69.101.48,DEV-143948,US,Los Angeles,0.0,clean,
EVT-00000221,MBR-000353,accrual,2023-07-05 23:39:00,2022-04-10,380.0,34.18,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,241.76.254.104,DEV-301413,US,New York,0.0,clean,
EVT-00000222,MBR-000682,accrual,2023-06-09 00:49:00,2020-09-16,325.0,29.04,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,205.144.93.123,DEV-768608,US,Atlanta,0.0,clean,
EVT-00000223,MBR-000738,accrual,2023-03-03 17:07:00,2020-04-03,490.0,48.87,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,233.243.186.113,DEV-911915,US,Miami,0.0,clean,
EVT-00000224,MBR-000847,accrual,2024-08-04 19:25:00,2022-09-12,482.0,50.34,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,123.238.135.203,DEV-316595,US,Phoenix,0.0,clean,
EVT-00000225,MBR-RC002,redemption,2024-08-15 13:40:00,2023-01-01,0.0,0.0,,,1.0,2000.0,20.0,gift_card,Silver,,,0.0,34.252.197.103,DEV-599771,US,Boston,0.0,fraud,return_reaccrue_cycling
EVT-00000226,MBR-000933,accrual,2023-02-25 13:22:00,2021-11-26,166.0,14.24,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,64.94.125.164,DEV-367959,US,Chicago,0.0,clean,
EVT-00000227,MBR-000973,accrual,2023-02-16 12:18:00,2020-04-20,193.0,21.0,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,30.88.245.214,DEV-313281,US,Seattle,0.0,clean,
EVT-00000228,MBR-000442,accrual,2024-06-16 13:22:00,2020-03-22,281.0,33.78,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,23.85.211.176,DEV-165329,US,Chicago,0.0,clean,
EVT-00000229,MBR-000990,accrual,2023-02-05 08:57:00,2022-04-15,222.0,24.15,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,147.228.123.7,DEV-442309,US,Miami,0.0,clean,
EVT-00000230,MBR-000243,accrual,2023-06-13 03:46:00,2020-01-15,273.0,31.23,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,182.235.193.233,DEV-427621,US,Atlanta,0.0,clean,
EVT-00000231,MBR-000479,accrual,2024-12-21 05:48:00,2021-06-08,197.0,17.56,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,79.253.78.117,DEV-484467,US,Miami,0.0,clean,
EVT-00000232,MBR-000473,accrual,2023-10-04 00:43:00,2021-07-27,278.0,23.31,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,199.87.213.179,DEV-178215,US,Los Angeles,0.0,clean,
EVT-00000233,MBR-000346,accrual,2024-12-14 07:27:00,2021-12-09,352.0,31.37,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,200.181.141.122,DEV-307110,US,Atlanta,0.0,clean,
EVT-00000234,MBR-000404,redemption,2023-03-05 07:51:00,2021-03-05,0.0,0.0,,,1.0,1504.0,15.04,merchandise,Silver,,,0.0,217.38.178.6,DEV-656224,US,Chicago,0.0,clean,
EVT-00000235,MBR-000588,redemption,2024-03-15 20:48:00,2021-02-05,0.0,0.0,,,1.0,2280.0,22.8,cashback,Silver,,,0.0,66.152.234.91,DEV-728113,US,New York,0.0,clean,
EVT-00000236,MBR-000421,accrual,2024-12-02 05:30:00,2022-07-03,149.0,15.85,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,108.76.143.43,DEV-972443,US,Houston,0.0,clean,
EVT-00000237,MBR-000606,redemption,2023-02-17 18:32:00,2020-02-01,0.0,0.0,,,1.0,2915.0,29.15,gift_card,Bronze,,,0.0,1.133.81.4,DEV-319983,US,Phoenix,0.0,clean,
EVT-00000238,MBR-000673,accrual,2023-06-02 01:04:00,2020-11-21,320.0,37.68,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,151.190.194.130,DEV-160929,US,Seattle,0.0,clean,
EVT-00000239,MBR-000250,accrual,2024-04-12 09:14:00,2022-10-02,313.0,34.53,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,151.136.246.39,DEV-949665,US,Houston,0.0,clean,
EVT-00000240,MBR-000980,accrual,2024-11-04 16:07:00,2020-12-21,368.0,41.86,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,48.17.149.214,DEV-224277,US,Chicago,0.0,clean,
EVT-00000241,MBR-000925,accrual,2024-01-04 04:22:00,2022-05-03,221.0,19.81,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,243.209.123.46,DEV-684180,US,Atlanta,0.0,clean,
EVT-00000242,MBR-000483,redemption,2024-09-08 17:02:00,2022-07-09,0.0,0.0,,,1.0,1068.0,10.68,cashback,Bronze,,,0.0,79.255.18.87,DEV-357291,US,Houston,0.0,clean,
EVT-00000243,MBR-000072,accrual,2023-10-03 00:35:00,2020-03-22,177.0,21.53,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,184.59.216.175,DEV-440707,US,Seattle,0.0,clean,
EVT-00000244,MBR-000383,accrual,2024-04-16 17:17:00,2021-04-21,373.0,45.77,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,223.183.129.20,DEV-776199,US,Los Angeles,0.0,clean,
EVT-00000245,MBR-000949,redemption,2023-10-20 04:27:00,2020-09-11,0.0,0.0,,,1.0,1470.0,14.7,gift_card,Silver,,,0.0,205.151.174.253,DEV-707159,US,Denver,0.0,clean,
EVT-00000246,MBR-000847,accrual,2024-12-18 15:16:00,2022-09-12,342.0,40.0,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,144.165.63.185,DEV-367163,US,Houston,0.0,clean,
EVT-00000247,MBR-000552,accrual,2023-10-14 08:58:00,2021-09-13,74.0,8.21,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,192.235.228.24,DEV-556187,US,Miami,0.0,clean,
EVT-00000248,MBR-000995,accrual,2024-08-20 11:55:00,2022-02-06,376.0,43.15,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,30.67.114.90,DEV-294939,US,Houston,0.0,clean,
EVT-00000249,MBR-000410,accrual,2023-09-05 19:15:00,2021-03-20,51.0,5.39,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,195.194.125.240,DEV-892746,US,New York,0.0,clean,
EVT-00000250,MBR-000023,accrual,2024-07-07 13:09:00,2021-03-22,453.0,39.62,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,98.59.93.232,DEV-376535,US,Chicago,0.0,clean,
EVT-00000251,MBR-000198,redemption,2023-12-28 10:20:00,2022-01-03,0.0,0.0,,,1.0,1443.0,14.43,statement_credit,Silver,,,0.0,83.19.81.35,DEV-768049,US,New York,0.0,clean,
EVT-00000252,MBR-000839,accrual,2023-06-19 16:14:00,2020-01-30,198.0,22.89,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,15.211.27.59,DEV-600401,US,Denver,0.0,clean,
EVT-00000253,MBR-000774,redemption,2023-02-10 19:02:00,2021-12-16,0.0,0.0,,,1.0,2975.0,29.75,travel,Bronze,,,0.0,130.45.102.166,DEV-607109,US,New York,0.0,clean,
